Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
85,female,student,B,177,92,junior high,47,no
84,female,neet,A,169,41,senior high,880,no
24,third,scientest,AB,152,48,junior high,48,no
11,male,salesman,AB,153,78,primary,990,no
19,male,salesman,A,180,50,doctor,6300,no
12,female,engineer,B,171,89,master,870,no
89,male,salesman,B,191,59,doctor,1100,no
53,female,neet,B,140,52,primary,50,no
93,male,programmer,A,186,78,university,2500,no
21,male,student,O,182,69,junior high,9300,yes
31,third,singer,AB,182,45,primary,40,no
7,male,teacher,A,151,76,primary,9100,no
3,third,programmer,AB,161,74,university,29,no
11,male,scientest,AB,184,89,junior high,9600,no
85,male,student,AB,180,64,university,7,no
1,male,programmer,A,176,67,junior high,37,no
64,female,chef,AB,190,78,primary,5800,no
5,male,teacher,A,179,39,master,50,no
28,third,programmer,A,148,74,junior high,830,no
95,female,chef,A,163,72,university,9500,no
98,male,chef,A,171,83,junior high,6600,no
15,male,salesman,B,192,39,senior high,190,no
81,third,neet,A,199,79,junior high,80,no
83,third,teacher,B,143,99,university,760,no
56,female,singer,AB,182,73,university,200,no
19,male,programmer,B,161,47,primary,820,no
4,third,neet,O,171,45,primary,50,no
88,female,engineer,O,164,57,junior high,1700,no
8,female,teacher,AB,150,62,senior high,52,no
54,male,neet,A,183,56,university,4900,no
64,third,singer,O,191,43,primary,61,no
36,female,scientest,AB,189,46,doctor,3300,yes
75,female,scientest,AB,149,89,university,8300,no
54,male,salesman,AB,143,64,doctor,6700,no
49,male,engineer,B,174,54,primary,39,no
46,third,engineer,AB,186,94,senior high,460,no
48,male,chef,O,179,61,senior high,1500,yes
22,female,scientest,AB,159,88,master,87,yes
46,third,engineer,AB,164,63,master,430,yes
42,female,programmer,AB,157,52,university,4100,no
51,female,chef,B,175,72,doctor,2600,no
77,female,singer,B,183,78,university,270,no
30,third,singer,B,145,48,university,3800,no
72,male,student,O,163,74,junior high,91,no
59,third,student,AB,176,86,primary,15,no
18,third,scientest,A,157,45,doctor,140,no
35,male,student,B,199,53,senior high,740,no
2,male,programmer,B,173,85,junior high,5400,no
10,third,engineer,O,181,91,primary,98,no
41,female,teacher,B,146,97,university,890,no
33,third,programmer,AB,192,42,junior high,32,no
34,male,teacher,O,189,61,master,94,yes
20,third,teacher,AB,183,47,junior high,7900,no
35,female,chef,B,185,89,university,79,yes
37,female,student,A,199,39,senior high,640,no
11,female,neet,A,158,87,university,780,no
77,female,teacher,O,193,62,primary,7800,no
81,female,neet,A,191,89,senior high,760,no
36,female,singer,B,185,96,university,9400,no
51,third,teacher,O,185,99,doctor,370,no
82,third,neet,A,176,79,junior high,6800,no
29,female,scientest,B,177,97,university,62,no
35,third,singer,A,194,44,senior high,810,no
32,male,programmer,O,143,72,doctor,750,yes
86,male,teacher,B,145,40,master,2700,no
58,third,neet,AB,152,79,primary,800,no
70,female,scientest,O,194,81,junior high,500,no
2,third,teacher,O,196,76,master,25,no
62,third,singer,O,161,92,senior high,10000,no
62,female,scientest,AB,192,91,primary,30,no
13,female,chef,A,141,52,junior high,420,no
93,third,engineer,A,160,52,junior high,510,no
52,male,engineer,O,198,99,primary,5800,no
66,female,student,AB,170,90,junior high,11,no
75,female,neet,B,169,74,university,7400,no
58,third,neet,B,179,44,doctor,40,no
90,third,teacher,O,193,89,primary,8100,no
32,male,singer,B,159,59,junior high,34,no
87,male,engineer,AB,196,98,university,4100,no
22,female,programmer,O,180,38,junior high,83,yes
49,third,teacher,B,161,42,doctor,45,no
64,female,teacher,B,148,44,junior high,870,no
94,third,singer,A,142,64,primary,27,no
84,male,programmer,A,192,49,junior high,900,no
64,female,salesman,AB,160,75,master,940,no
14,male,teacher,B,156,58,doctor,88,no
11,female,engineer,B,148,52,university,780,no
84,male,singer,AB,198,36,university,63,no
39,male,student,B,183,66,primary,8600,no
50,female,chef,B,193,41,junior high,91,yes
89,male,engineer,O,164,48,university,53,no
50,male,chef,B,184,51,junior high,660,yes
43,male,scientest,AB,147,90,primary,23,no
12,third,scientest,B,184,84,master,8400,no
15,female,engineer,A,143,70,university,40,no
43,male,salesman,B,163,91,university,5600,no
61,male,teacher,B,193,76,junior high,22,no
39,male,teacher,AB,162,78,university,940,no
69,third,programmer,O,149,91,junior high,5300,no
35,female,scientest,AB,152,86,master,7,yes
31,third,teacher,O,199,58,master,79,yes
82,male,programmer,O,183,70,junior high,72,no
81,female,student,A,187,87,senior high,4800,no
33,third,student,O,160,79,doctor,860,yes
85,third,engineer,O,181,60,senior high,90,no
84,third,engineer,B,168,75,primary,62,no
73,female,singer,O,195,49,senior high,6800,no
20,male,programmer,A,185,68,university,730,no
33,third,salesman,B,188,59,master,100,no
8,female,neet,O,185,52,doctor,87,no
96,third,scientest,A,140,75,master,3800,no
41,male,student,B,148,61,senior high,7,no
80,male,salesman,O,165,99,university,36,no
50,female,programmer,A,155,37,primary,7600,no
47,male,salesman,B,168,80,junior high,190,no
18,third,neet,AB,197,94,senior high,810,no
57,male,student,O,181,63,doctor,990,no
77,third,programmer,AB,195,43,doctor,950,no
43,male,singer,AB,160,81,junior high,42,no
2,female,engineer,B,187,57,university,630,no
48,male,engineer,O,143,81,senior high,8,no
84,third,scientest,O,154,92,master,2600,no
21,female,programmer,A,151,56,university,74,no
50,female,chef,A,161,49,junior high,71,yes
14,female,student,A,177,79,master,9000,no
77,male,student,AB,153,94,senior high,970,no
38,male,engineer,B,156,43,junior high,590,no
16,female,student,O,198,37,primary,40,yes
74,female,programmer,B,159,57,junior high,860,no
84,female,salesman,AB,158,56,junior high,50,no
30,male,student,O,191,84,junior high,25,yes
43,female,student,B,198,38,master,13,no
88,female,scientest,B,157,85,doctor,81,no
28,female,neet,A,158,85,junior high,57,no
99,male,neet,B,199,66,primary,840,no
80,third,salesman,B,140,86,junior high,570,no
6,male,chef,O,179,55,junior high,92,no
80,male,engineer,AB,199,62,primary,2200,no
16,female,programmer,B,153,46,university,2,no
16,third,scientest,B,144,64,junior high,6300,no
70,female,teacher,AB,175,92,doctor,720,no
48,third,salesman,B,156,35,senior high,9800,no
45,male,singer,AB,164,61,master,10,no
58,third,salesman,B,179,88,junior high,860,no
49,male,scientest,A,192,86,senior high,60,no
15,third,teacher,A,142,70,doctor,80,no
44,third,scientest,B,145,78,doctor,1200,yes
71,male,engineer,AB,153,83,university,9300,no
37,male,salesman,A,197,77,doctor,8800,no
23,third,salesman,A,196,39,master,19,no
74,female,teacher,AB,152,83,junior high,890,no
36,male,chef,O,161,42,doctor,59,yes
61,female,chef,AB,197,67,master,230,no
19,male,neet,O,147,69,university,190,yes
76,female,teacher,AB,149,73,senior high,6400,no
36,male,programmer,A,159,81,junior high,50,no
88,male,teacher,AB,188,61,senior high,12,no
44,male,student,AB,169,52,doctor,54,no
31,third,programmer,O,144,81,university,15,yes
4,third,teacher,B,141,41,primary,290,no
33,female,teacher,A,146,77,junior high,36,no
69,male,teacher,O,199,85,senior high,960,no
6,female,chef,O,146,85,primary,53,no
70,female,chef,O,151,82,primary,62,no
65,female,programmer,B,174,76,doctor,61,no
4,male,singer,AB,196,72,doctor,30,no
34,third,singer,A,156,98,junior high,1300,no
99,male,scientest,O,185,69,primary,640,no
53,third,scientest,A,152,87,primary,90,no
78,male,chef,B,177,38,master,290,no
11,female,scientest,AB,193,71,university,6500,no
62,third,scientest,A,193,42,university,610,no
37,male,engineer,AB,171,84,senior high,26,no
1,male,scientest,AB,191,93,university,930,no
56,female,neet,AB,187,66,master,5200,no
0,male,student,AB,184,68,university,680,no
65,third,engineer,A,189,70,primary,3400,no
70,third,programmer,B,162,49,university,88,no
77,third,singer,A,142,65,primary,2900,no
18,male,singer,AB,167,43,junior high,1000,no
48,female,programmer,AB,182,76,master,250,yes
19,female,engineer,O,168,79,master,800,yes
86,male,engineer,AB,191,79,senior high,5300,no
35,male,neet,B,164,65,master,3600,no
82,male,student,A,165,46,university,1700,no
49,male,neet,B,187,89,doctor,8000,no
38,female,chef,B,179,99,senior high,2000,yes
75,third,singer,AB,185,85,primary,8500,no
88,male,chef,A,162,83,university,5900,no
14,female,student,B,191,89,master,80,no
11,female,programmer,B,162,81,master,4000,no
24,female,programmer,A,156,62,senior high,6500,no
42,third,teacher,B,190,98,senior high,2800,no
46,male,engineer,B,153,75,university,1,no
82,third,singer,O,172,81,university,8000,no
52,female,scientest,O,151,35,university,23,no
21,male,singer,O,155,83,university,32,yes
67,male,neet,B,194,36,primary,10,no
61,female,teacher,AB,153,78,master,46,no
74,third,student,AB,161,62,primary,79,no
43,female,salesman,A,174,91,master,490,no
26,third,chef,A,156,90,senior high,470,yes
18,male,teacher,AB,145,59,doctor,680,no
63,male,salesman,B,198,54,master,550,no
33,male,neet,AB,176,78,university,27,no
40,male,scientest,AB,169,81,university,76,no
67,third,salesman,O,169,51,primary,860,no
19,female,student,AB,145,42,primary,40,no
74,female,singer,A,161,86,university,6600,no
13,female,neet,AB,143,73,senior high,5000,no
67,third,scientest,A,145,86,senior high,750,no
60,male,chef,B,144,62,junior high,36,no
28,female,chef,O,193,96,university,990,yes
49,male,student,AB,160,95,junior high,65,no
48,third,salesman,A,149,83,primary,290,no
87,male,neet,O,151,99,junior high,270,no
17,male,neet,AB,151,43,senior high,760,no
87,male,teacher,B,154,80,doctor,6400,no
31,female,student,O,196,90,primary,1500,yes
44,male,singer,AB,166,43,senior high,2600,no
15,male,student,B,140,58,primary,3300,no
29,male,singer,AB,143,45,doctor,8000,no
7,female,scientest,O,144,49,senior high,100,no
58,male,salesman,A,162,87,master,450,no
44,third,scientest,O,174,54,primary,700,no
82,third,engineer,A,199,96,doctor,77,no
22,male,neet,O,196,46,junior high,55,yes
44,female,neet,O,185,64,master,1600,no
21,male,teacher,A,170,91,master,5,no
55,female,scientest,A,144,88,primary,5800,no
61,third,student,O,186,76,senior high,8200,no
13,third,singer,O,165,44,master,28,no
3,third,student,A,178,52,primary,50,no
29,third,salesman,B,198,71,senior high,650,no
19,female,neet,B,177,89,junior high,4300,no
99,third,teacher,AB,181,80,university,31,no
52,female,singer,A,199,43,master,3500,no
56,female,salesman,A,154,42,senior high,710,no
50,male,engineer,AB,172,55,doctor,7100,yes
2,male,salesman,B,167,40,primary,760,no
20,female,chef,O,188,88,senior high,34,yes
19,female,scientest,A,164,88,university,51,no
70,male,chef,A,168,37,primary,72,no
19,male,engineer,O,192,49,primary,700,yes
16,male,engineer,A,159,57,primary,47,no
3,third,engineer,A,161,35,doctor,450,no
34,third,neet,B,169,83,university,200,no
92,male,chef,B,194,40,doctor,1800,no
76,female,chef,A,189,64,junior high,43,no
89,third,student,A,190,60,junior high,1700,no
26,male,teacher,A,145,96,primary,89,no
95,third,singer,B,197,73,junior high,47,no
25,third,scientest,AB,172,69,doctor,82,yes
47,male,scientest,A,196,58,doctor,260,yes
75,third,scientest,AB,174,74,university,100,no
76,third,singer,AB,170,43,primary,67,no
50,male,engineer,O,143,73,senior high,5800,no
48,male,salesman,B,162,95,master,86,no
34,female,salesman,A,185,43,doctor,5,no
74,male,salesman,AB,161,90,senior high,8100,no
71,third,scientest,A,162,93,master,49,no
74,female,student,AB,159,97,master,79,no
28,third,student,B,184,53,senior high,10000,no
91,female,neet,AB,186,40,primary,510,no
32,male,engineer,B,183,54,university,13,no
0,third,engineer,AB,150,42,master,990,no
76,male,chef,O,174,61,junior high,3700,no
82,female,student,AB,158,93,doctor,410,no
38,third,engineer,AB,163,81,senior high,630,no
18,female,neet,B,189,59,university,600,no
48,male,chef,B,185,38,senior high,17,yes
18,male,chef,O,191,88,primary,4,yes
29,female,engineer,O,199,60,master,6400,yes
19,male,singer,AB,173,77,master,100,no
91,female,singer,AB,142,89,primary,410,no
84,third,singer,AB,147,63,master,53,no
95,male,scientest,A,141,53,senior high,5300,no
55,male,neet,AB,185,85,doctor,38,no
32,third,neet,O,161,82,senior high,72,yes
54,male,scientest,O,184,91,master,11,no
79,female,chef,B,143,84,junior high,670,no
87,male,teacher,AB,151,69,junior high,6400,no
70,female,neet,O,152,82,junior high,310,no
71,male,scientest,B,156,66,junior high,76,no
74,third,neet,AB,142,59,junior high,31,no
13,female,neet,AB,195,65,primary,62,no
19,female,neet,A,194,89,senior high,6300,no
48,third,singer,O,191,88,senior high,35,no
56,third,engineer,AB,159,49,master,55,no
65,third,singer,A,153,41,primary,100,no
91,male,neet,AB,163,36,primary,70,no
1,third,teacher,B,170,70,junior high,270,no
92,third,student,A,198,98,master,1800,no
63,female,neet,A,170,45,junior high,6600,no
22,male,chef,B,146,93,university,860,yes
90,third,programmer,O,199,72,junior high,35,no
76,third,salesman,A,153,58,university,9400,no
40,male,engineer,O,180,45,senior high,77,yes
6,male,teacher,O,188,63,university,2300,no
57,third,engineer,O,191,88,junior high,99,no
86,male,engineer,B,175,45,doctor,340,no
9,third,teacher,O,186,85,master,500,no
97,male,neet,A,158,68,master,87,no
0,third,programmer,A,189,76,master,640,no
22,female,engineer,A,177,79,doctor,100,yes
59,third,student,AB,188,48,doctor,720,no
51,female,teacher,O,199,64,master,2300,no
66,female,student,A,166,49,primary,1200,no
9,third,programmer,A,145,58,doctor,90,no
83,male,neet,O,174,67,senior high,88,no
7,third,salesman,O,160,83,master,750,no
21,third,programmer,B,164,86,master,77,no
71,male,student,O,156,55,junior high,82,no
22,male,chef,AB,199,93,senior high,590,yes
67,female,neet,A,194,95,senior high,66,no
72,female,programmer,B,146,61,master,7600,no
77,third,salesman,O,164,35,master,720,no
23,third,neet,AB,147,78,senior high,28,no
34,third,singer,AB,170,48,primary,4500,no
2,female,engineer,B,163,99,primary,81,no
81,male,teacher,AB,168,35,senior high,68,no
22,third,chef,B,156,39,master,92,yes
15,third,teacher,B,162,97,primary,39,no
6,male,salesman,B,154,89,university,9900,no
65,female,scientest,B,161,91,primary,4600,no
5,female,neet,A,167,63,doctor,370,no
30,third,neet,AB,147,96,master,470,no
91,male,singer,AB,190,98,doctor,60,no
73,male,scientest,A,161,80,master,600,no
34,male,neet,AB,182,58,primary,5,no
47,male,engineer,B,158,87,primary,43,no
88,female,salesman,AB,153,98,senior high,4,no
57,female,salesman,B,168,64,master,310,no
69,male,salesman,AB,165,45,master,2400,no
73,male,engineer,B,170,59,doctor,6600,no
93,third,neet,B,180,70,master,81,no
87,third,neet,B,188,47,doctor,820,no
21,female,salesman,O,146,93,doctor,1700,yes
0,female,scientest,AB,177,42,master,220,no
7,female,salesman,A,142,42,master,4500,no
75,male,salesman,AB,191,69,doctor,64,no
83,female,salesman,AB,199,36,master,17,no
38,third,scientest,A,191,37,master,5500,yes
71,male,student,A,142,82,junior high,13,no
5,male,scientest,B,188,82,junior high,4100,no
53,third,engineer,B,184,91,junior high,970,no
68,female,student,B,184,51,master,75,no
47,third,salesman,AB,190,70,university,10,no
58,male,singer,A,153,66,doctor,3200,no
17,male,salesman,O,156,62,master,6500,yes
35,third,neet,O,164,75,master,550,yes
73,male,programmer,AB,193,80,junior high,21,no
80,third,programmer,AB,195,74,master,93,no
23,third,student,O,192,63,doctor,100,yes
57,female,teacher,AB,161,53,university,9900,no
68,male,scientest,AB,165,57,university,1000,no
35,male,salesman,O,153,56,doctor,520,yes
28,female,student,B,156,38,junior high,3900,no
38,third,neet,B,162,89,junior high,890,no
53,third,chef,AB,181,87,doctor,1000,no
33,third,engineer,B,180,55,university,10000,no
55,female,chef,B,154,51,doctor,600,no
14,third,programmer,O,187,69,junior high,84,no
65,male,student,A,150,73,doctor,130,no
32,female,teacher,B,144,85,primary,50,no
54,male,engineer,A,162,58,primary,9400,no
91,third,neet,A,192,71,doctor,21,no
80,third,engineer,O,184,67,master,620,no
88,third,chef,AB,142,75,junior high,28,no
32,third,scientest,A,163,78,doctor,3500,yes
4,male,student,A,153,97,senior high,870,no
91,female,teacher,O,159,87,senior high,3600,no
13,male,programmer,AB,174,52,primary,26,no
43,third,programmer,O,151,87,primary,980,no
10,third,neet,B,180,68,master,56,no
76,female,engineer,O,153,96,senior high,56,no
28,female,engineer,B,188,50,senior high,5200,no
76,third,salesman,A,158,65,senior high,680,no
66,male,neet,B,150,93,primary,5,no
67,female,programmer,A,151,92,senior high,800,no
37,third,student,A,169,38,doctor,56,no
51,third,teacher,A,160,53,primary,89,no
52,female,chef,B,190,58,junior high,590,no
82,female,teacher,B,185,76,doctor,1200,no
51,female,chef,AB,172,97,doctor,440,no
34,male,neet,O,152,86,junior high,76,yes
6,male,chef,AB,173,41,senior high,910,no
51,third,neet,A,173,94,senior high,4800,no
64,third,singer,AB,198,48,senior high,550,no
94,male,teacher,O,188,91,doctor,470,no
44,third,scientest,B,153,84,doctor,39,yes
26,third,engineer,A,162,36,senior high,61,no
56,male,singer,AB,152,94,university,49,no
61,male,teacher,A,171,83,master,860,no
0,male,salesman,B,194,36,primary,460,no
72,third,teacher,AB,168,57,senior high,69,no
60,male,neet,B,169,78,university,3500,no
77,female,chef,AB,141,85,doctor,1000,no
86,female,chef,O,177,35,doctor,92,no
16,female,singer,A,161,98,junior high,92,no
0,female,teacher,O,170,97,primary,87,no
9,male,programmer,O,172,90,doctor,130,no
3,female,neet,O,150,90,junior high,450,no
37,female,engineer,AB,198,82,senior high,70,no
8,third,programmer,O,152,96,junior high,88,no
1,female,student,AB,144,65,primary,5600,no
14,female,chef,B,175,81,doctor,580,no
21,third,neet,O,174,75,junior high,98,yes
96,third,neet,AB,191,76,senior high,4500,no
97,male,engineer,AB,144,47,master,740,no
62,female,salesman,O,142,35,master,700,no
35,third,scientest,AB,174,85,master,55,yes
91,third,engineer,O,199,54,senior high,4500,no
90,third,student,A,177,54,doctor,110,no
95,male,neet,B,172,78,senior high,690,no
24,third,scientest,AB,148,98,senior high,840,no
6,male,engineer,AB,140,53,doctor,23,no
80,female,student,B,146,87,senior high,830,no
48,female,neet,B,162,99,senior high,8900,no
63,female,engineer,A,151,43,university,89,no
44,female,scientest,AB,145,92,senior high,8900,no
45,male,scientest,O,147,92,doctor,55,yes
57,male,singer,AB,140,91,primary,6400,no
33,third,teacher,AB,192,75,master,140,no
60,male,chef,B,194,67,doctor,110,no
88,third,singer,AB,184,85,master,5400,no
69,female,singer,B,185,64,university,40,no
43,female,student,B,191,78,senior high,490,no
47,male,chef,B,176,71,university,80,yes
12,third,scientest,AB,190,43,university,400,no
61,female,engineer,O,178,79,university,1600,no
29,female,student,O,197,75,senior high,7800,yes
36,male,salesman,AB,159,50,university,91,no
14,male,scientest,AB,179,48,junior high,430,no
94,male,student,AB,147,66,senior high,42,no
33,third,teacher,AB,188,53,university,560,no
5,male,student,B,153,73,university,14,no
53,third,student,B,171,99,primary,7800,no
14,male,programmer,AB,175,82,junior high,54,no
84,female,singer,B,183,51,master,380,no
8,female,salesman,O,165,93,university,1900,no
82,male,salesman,AB,180,54,senior high,29,no
14,third,chef,O,157,44,primary,56,no
3,female,salesman,AB,153,54,primary,13,no
35,third,chef,O,154,37,junior high,4700,yes
33,third,student,B,166,40,junior high,9400,no
65,female,engineer,A,166,37,primary,600,no
21,female,student,B,188,86,master,550,no
18,female,teacher,B,193,62,senior high,66,no
24,third,salesman,AB,195,70,senior high,360,no
71,male,scientest,B,161,73,master,19,no
17,female,programmer,A,184,89,doctor,4400,no
50,third,singer,O,188,98,junior high,23,no
58,female,scientest,A,160,40,primary,8,no
64,female,student,AB,149,75,senior high,730,no
50,third,student,B,177,47,junior high,140,no
11,female,chef,A,177,91,university,500,no
36,female,salesman,AB,169,63,senior high,6800,no
29,third,salesman,A,179,38,doctor,5300,no
83,third,chef,AB,173,80,primary,60,no
32,male,neet,O,159,80,doctor,140,yes
26,third,singer,B,159,94,primary,6800,no
93,male,chef,A,198,87,master,170,no
89,female,programmer,AB,172,84,primary,230,no
88,male,singer,O,190,84,master,820,no
19,third,scientest,O,181,83,university,390,yes
90,third,salesman,O,142,72,junior high,9400,no
0,female,student,AB,163,51,university,82,no
28,male,programmer,O,183,64,senior high,7600,yes
13,third,teacher,O,185,57,doctor,30,no
36,female,teacher,A,176,79,primary,42,no
73,third,chef,B,180,98,junior high,63,no
87,third,neet,O,145,82,doctor,360,no
66,female,teacher,B,159,98,doctor,7500,no
92,female,chef,A,154,77,university,710,no
59,female,salesman,AB,174,47,doctor,1100,no
80,male,neet,O,185,47,primary,7,no
38,third,salesman,O,141,83,master,64,yes
75,female,programmer,O,169,36,primary,790,no
12,male,student,B,182,80,master,39,no
82,female,programmer,O,144,88,doctor,2700,no
94,third,chef,B,198,83,university,80,no
45,third,singer,O,142,86,university,170,no
67,female,programmer,B,150,51,master,4700,no
68,third,teacher,AB,164,79,senior high,87,no
39,male,student,B,144,99,primary,140,no
85,male,engineer,A,187,62,doctor,4800,no
17,third,teacher,O,191,75,primary,2300,yes
77,female,chef,O,168,84,primary,1000,no
12,male,neet,A,176,89,junior high,770,no
54,male,scientest,B,162,54,primary,5,no
47,male,student,AB,172,98,primary,90,no
89,male,neet,B,173,52,senior high,690,no
32,third,salesman,A,185,59,primary,81,no
2,female,programmer,A,171,75,junior high,990,no
72,female,chef,A,169,76,junior high,60,no
93,third,scientest,B,192,61,doctor,900,no
94,female,singer,B,151,64,senior high,130,no
94,female,chef,O,173,41,doctor,2100,no
33,female,salesman,A,158,84,doctor,3000,no
64,female,student,AB,148,76,master,8,no
61,female,scientest,A,167,61,master,82,no
42,third,teacher,B,171,91,university,960,no
79,female,engineer,AB,147,51,university,32,no
32,male,scientest,B,194,50,doctor,8900,yes
57,third,neet,AB,199,68,university,36,no
67,third,engineer,A,146,71,senior high,150,no
80,third,engineer,B,190,99,master,640,no
12,female,neet,AB,193,67,master,7200,no
37,third,programmer,O,151,66,primary,7100,yes
75,female,singer,B,180,68,master,880,no
24,third,programmer,A,187,49,primary,950,no
96,third,neet,A,165,50,doctor,42,no
34,female,teacher,B,175,70,university,81,no
94,third,salesman,AB,179,81,junior high,7900,no
82,third,scientest,AB,187,91,primary,20,no
33,male,scientest,B,140,83,junior high,35,no
39,female,singer,B,190,72,master,23,no
12,female,chef,B,163,59,university,630,no
21,male,singer,O,178,96,university,670,yes
72,third,teacher,AB,174,51,master,780,no
53,female,teacher,O,140,40,university,10,no
0,third,salesman,B,177,67,senior high,7900,no
11,male,student,A,147,71,doctor,40,no
51,female,engineer,B,148,98,doctor,78,no
25,male,engineer,AB,162,91,master,6000,yes
3,female,neet,O,167,68,university,11,no
44,third,neet,B,198,95,doctor,8500,no
90,male,salesman,AB,198,35,master,330,no
28,female,singer,O,155,41,doctor,53,yes
35,third,chef,O,145,93,primary,40,yes
45,female,engineer,A,158,56,doctor,70,yes
71,male,chef,A,180,42,senior high,34,no
77,female,neet,AB,158,79,doctor,49,no
33,male,salesman,A,167,35,junior high,100,no
89,third,student,O,182,77,senior high,810,no
69,male,programmer,A,167,47,primary,7200,no
51,female,chef,A,150,84,senior high,77,no
41,male,neet,O,181,83,master,8000,no
2,male,student,A,147,44,junior high,9300,no
19,male,programmer,B,153,70,doctor,69,no
82,male,engineer,AB,154,48,junior high,440,no
47,male,scientest,O,145,72,doctor,3100,yes
66,female,singer,A,142,96,university,23,no
45,female,student,AB,179,96,senior high,12,no
37,male,engineer,B,199,82,junior high,3800,no
44,female,engineer,A,167,82,senior high,500,no
43,female,engineer,A,152,64,doctor,4900,yes
56,female,scientest,A,191,81,university,7700,no
0,female,scientest,B,197,88,senior high,6800,no
77,third,salesman,AB,154,95,master,94,no
99,third,singer,O,147,78,senior high,9400,no
33,male,engineer,AB,147,64,junior high,180,no
6,female,chef,O,153,50,senior high,81,no
99,female,neet,B,152,88,primary,9400,no
37,third,engineer,AB,183,81,primary,43,no
3,third,salesman,AB,194,53,senior high,360,no
45,male,student,O,193,65,university,9600,no
97,male,singer,AB,183,82,doctor,4,no
83,male,singer,AB,158,63,primary,200,no
87,third,singer,A,180,80,master,220,no
37,female,salesman,O,151,43,primary,640,yes
21,female,neet,B,184,42,doctor,360,no
39,third,singer,O,156,75,junior high,8900,yes
67,male,student,A,142,36,master,420,no
11,male,neet,B,182,35,primary,28,yes
63,female,programmer,B,187,82,master,700,no
56,female,teacher,AB,146,71,university,250,no
10,third,salesman,O,177,71,master,380,no
27,male,salesman,B,148,54,primary,8200,no
47,third,scientest,O,158,41,senior high,270,no
88,third,engineer,O,159,79,primary,690,no
16,female,teacher,AB,154,60,master,74,no
17,female,teacher,B,199,98,doctor,670,no
55,female,chef,AB,151,40,doctor,240,no
16,male,scientest,AB,171,42,doctor,10,no
38,female,student,A,154,99,doctor,5400,no
53,third,engineer,AB,182,47,doctor,65,no
68,male,student,AB,174,90,university,870,no
67,female,neet,O,194,52,primary,630,no
8,third,singer,AB,172,52,primary,740,no
33,male,programmer,B,152,78,master,91,yes
32,male,salesman,A,189,99,master,9100,no
90,third,chef,O,168,81,senior high,4800,no
9,male,neet,A,155,36,doctor,800,yes
87,female,programmer,O,154,89,junior high,20,no
55,third,chef,O,186,48,university,910,no
34,third,teacher,AB,163,52,university,99,no
0,female,scientest,A,150,52,primary,320,no
69,female,engineer,AB,184,85,junior high,240,no
16,female,teacher,B,174,73,master,240,no
18,third,salesman,B,167,54,primary,27,no
54,male,student,A,156,64,junior high,760,no
34,third,programmer,A,172,40,master,69,yes
47,male,salesman,B,169,88,university,890,no
15,third,teacher,AB,159,46,primary,30,no
33,female,singer,O,188,76,university,56,yes
70,male,engineer,O,184,68,doctor,86,no
71,female,singer,B,190,77,master,73,no
12,female,salesman,A,190,45,primary,3100,yes
9,third,singer,B,180,69,senior high,4700,no
98,female,singer,AB,170,61,senior high,76,no
47,third,salesman,AB,199,79,junior high,43,no
39,male,salesman,O,173,42,primary,92,yes
81,male,salesman,A,156,64,primary,5600,no
55,third,scientest,O,175,58,master,970,no
53,female,programmer,B,159,85,university,5300,no
28,female,engineer,A,153,67,senior high,66,no
93,third,chef,O,199,99,junior high,380,no
30,male,chef,B,155,74,junior high,720,yes
87,male,salesman,A,141,95,university,7000,no
32,third,teacher,O,187,78,master,5300,yes
33,male,neet,O,189,38,junior high,880,yes
65,third,scientest,B,195,40,master,3900,no
6,female,student,O,167,66,master,270,no
31,female,salesman,B,168,41,primary,40,no
74,male,singer,B,171,49,junior high,43,no
46,female,singer,O,186,88,primary,880,no
88,male,scientest,B,149,57,master,88,no
17,female,student,O,191,41,primary,26,yes
76,third,scientest,B,159,39,primary,85,no
94,male,engineer,A,184,51,master,400,no
36,female,singer,A,174,98,doctor,65,no
56,third,singer,O,144,88,university,9400,no
25,female,engineer,A,199,69,primary,3500,no
9,male,salesman,O,160,56,doctor,2600,no
65,third,neet,B,167,96,doctor,7300,no
9,male,programmer,B,174,41,master,51,yes
36,female,neet,AB,177,73,master,70,no
54,male,programmer,O,142,97,doctor,90,no
87,male,engineer,AB,191,97,junior high,1600,no
5,male,programmer,AB,152,67,junior high,390,no
30,male,student,B,195,58,master,790,no
8,third,chef,AB,147,58,master,830,no
1,third,neet,B,184,82,senior high,130,no
25,third,chef,O,185,84,junior high,400,yes
47,female,teacher,A,143,37,doctor,60,no
72,third,chef,AB,155,75,university,99,no
44,female,programmer,O,175,88,junior high,60,no
89,third,programmer,AB,182,38,primary,620,no
82,male,engineer,O,180,88,master,30,no
69,male,programmer,O,175,39,master,6000,no
2,male,teacher,O,172,57,senior high,100,no
26,male,student,O,149,51,junior high,63,yes
97,third,salesman,AB,163,60,junior high,6500,no
49,female,scientest,AB,178,78,doctor,310,yes
31,third,engineer,AB,187,98,junior high,8300,no
46,male,teacher,A,167,90,primary,760,no
19,female,engineer,B,180,66,junior high,540,no
18,female,engineer,O,143,40,doctor,9,yes
28,male,chef,AB,150,94,master,60,yes
48,third,salesman,AB,165,65,senior high,82,no
30,third,singer,O,167,51,senior high,530,yes
6,third,chef,O,179,52,university,160,no
39,third,salesman,AB,152,87,master,4900,no
