Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
34,male,singer,AB,179,85,junior high,88,no
14,female,programmer,O,161,48,master,470,no
39,female,neet,AB,160,59,primary,240,no
86,third,engineer,O,195,49,primary,5100,no
34,female,programmer,B,176,53,primary,30,no
31,male,student,AB,160,53,doctor,490,no
18,female,engineer,B,155,41,doctor,86,no
37,male,engineer,B,173,94,primary,810,no
13,male,neet,AB,147,84,doctor,52,no
34,third,student,AB,198,50,university,4600,no
71,third,scientest,AB,153,63,master,62,no
76,female,salesman,AB,191,71,university,2200,no
85,third,scientest,O,146,51,doctor,480,no
59,female,student,O,158,60,senior high,820,no
32,third,teacher,A,194,45,primary,310,no
70,male,programmer,A,151,95,senior high,270,no
84,third,singer,A,163,62,university,2000,no
99,female,teacher,O,197,47,junior high,7800,no
56,male,teacher,O,159,55,university,530,no
77,male,engineer,B,188,67,senior high,5700,no
26,male,programmer,AB,151,72,senior high,6800,no
86,male,engineer,A,145,85,master,3,no
74,male,scientest,A,193,51,doctor,6,no
80,female,engineer,A,165,69,primary,770,no
8,third,scientest,A,177,64,master,9500,no
36,male,singer,B,176,74,university,560,no
59,female,student,A,173,74,senior high,500,no
85,female,neet,B,173,76,primary,3,no
5,third,chef,A,180,79,master,680,no
10,female,singer,AB,180,87,junior high,8800,no
81,male,singer,AB,154,61,master,590,no
91,male,student,B,158,64,primary,71,no
8,male,singer,AB,195,63,doctor,7300,no
31,male,engineer,AB,182,37,doctor,7100,yes
55,male,scientest,A,154,96,senior high,2200,no
11,female,salesman,B,172,84,master,5200,no
5,female,teacher,A,179,59,doctor,71,no
17,female,salesman,O,171,44,master,99,yes
76,female,teacher,O,162,69,senior high,450,no
82,male,teacher,O,176,44,master,480,no
70,third,student,B,158,41,university,21,no
77,third,programmer,O,171,89,senior high,49,no
51,third,programmer,A,161,59,university,55,no
20,third,student,A,160,74,master,80,no
70,female,engineer,O,191,90,primary,830,no
62,male,singer,A,144,40,university,16,no
99,female,scientest,AB,171,46,senior high,5900,no
69,male,salesman,AB,170,76,senior high,32,no
40,female,programmer,A,194,60,senior high,440,no
83,male,student,B,187,46,university,170,no
29,male,singer,A,165,56,doctor,7700,no
40,third,student,B,146,56,doctor,6300,no
85,third,engineer,B,162,54,senior high,770,no
33,male,chef,B,189,88,senior high,2600,yes
35,female,singer,A,162,90,primary,420,no
61,female,singer,B,145,70,junior high,72,no
81,male,teacher,AB,147,40,senior high,3700,no
77,third,neet,AB,195,73,primary,18,no
97,male,teacher,B,170,66,senior high,240,no
41,male,singer,AB,190,74,master,80,no
94,third,student,A,196,53,junior high,1600,no
70,third,chef,AB,180,65,junior high,640,no
94,third,student,AB,179,86,junior high,150,no
57,male,salesman,B,156,85,junior high,60,no
47,female,chef,A,176,69,junior high,80,yes
58,third,engineer,B,166,51,university,32,no
44,third,student,AB,148,44,master,35,no
6,male,teacher,O,192,94,university,3600,no
37,female,student,B,163,83,master,80,no
79,male,neet,AB,172,45,primary,250,no
98,third,chef,O,152,49,primary,600,no
94,female,programmer,B,184,43,master,850,no
12,male,salesman,AB,181,52,university,3600,no
96,male,engineer,O,174,80,master,52,no
28,male,student,B,164,55,junior high,74,no
88,male,neet,AB,143,80,junior high,110,no
45,male,scientest,A,187,40,senior high,78,no
23,male,programmer,AB,194,59,primary,670,no
96,male,salesman,B,160,77,primary,95,no
27,male,programmer,O,143,93,junior high,100,yes
47,male,scientest,AB,197,42,senior high,780,no
3,female,salesman,O,163,97,junior high,200,no
3,female,chef,A,143,59,junior high,80,no
88,third,salesman,O,196,75,doctor,44,no
55,female,chef,O,179,58,doctor,5200,no
82,female,neet,O,199,97,junior high,220,no
1,male,programmer,AB,186,46,university,330,no
45,male,neet,B,198,50,doctor,3,no
8,female,programmer,B,160,70,master,5000,no
62,female,neet,B,175,56,junior high,2300,no
1,female,engineer,B,184,98,senior high,82,no
7,third,singer,A,164,58,primary,76,no
1,female,singer,AB,178,44,primary,60,no
43,female,teacher,O,162,44,junior high,10000,no
32,third,programmer,A,160,59,junior high,8600,no
34,third,teacher,B,142,82,university,710,no
40,male,singer,O,177,72,primary,77,yes
0,female,salesman,O,199,79,university,820,no
92,third,teacher,B,144,96,senior high,740,no
26,male,teacher,A,169,91,doctor,3200,no
28,male,scientest,A,180,77,university,2900,no
86,female,teacher,A,174,75,primary,96,no
87,female,student,A,189,41,junior high,3,no
7,male,student,AB,152,37,doctor,9400,no
85,third,chef,O,143,48,doctor,24,no
34,female,teacher,O,161,63,university,6100,yes
67,third,salesman,AB,146,96,primary,270,no
89,male,singer,B,151,68,master,37,no
96,male,neet,A,172,37,senior high,56,no
62,male,programmer,A,140,51,master,7300,no
94,female,chef,B,176,85,primary,7600,no
27,male,singer,A,193,51,master,700,no
53,third,engineer,A,186,53,doctor,6900,no
94,male,programmer,AB,168,80,university,280,no
54,male,neet,B,142,86,doctor,560,no
62,third,engineer,B,141,95,master,3600,no
59,female,programmer,B,161,96,doctor,2200,no
67,third,chef,A,148,85,primary,190,no
79,third,chef,B,198,46,senior high,4000,no
56,male,scientest,B,146,38,junior high,4700,no
56,male,scientest,B,189,45,junior high,18,no
8,female,programmer,B,169,42,junior high,60,no
59,female,engineer,A,156,76,primary,7300,no
45,female,programmer,B,198,76,doctor,19,yes
12,male,engineer,AB,185,70,junior high,7200,no
49,third,engineer,AB,169,56,primary,820,no
7,male,engineer,AB,162,80,doctor,740,no
12,female,salesman,AB,177,69,doctor,78,no
25,male,programmer,A,142,35,primary,72,no
61,third,student,O,151,67,junior high,380,no
80,male,salesman,O,189,84,doctor,290,no
36,third,engineer,B,184,71,university,600,no
22,third,neet,AB,196,38,master,4300,no
72,male,chef,A,146,71,senior high,820,no
19,male,student,O,151,64,primary,210,yes
55,male,programmer,B,186,44,doctor,680,no
30,male,student,AB,191,86,junior high,5100,no
36,female,programmer,B,158,82,university,6100,no
62,male,student,AB,172,59,master,390,no
13,male,scientest,B,184,72,primary,480,no
1,third,engineer,B,199,79,senior high,1000,no
15,third,salesman,A,151,60,university,400,no
83,male,student,A,193,70,master,7500,no
41,female,singer,A,161,42,master,1300,no
89,third,salesman,B,149,74,senior high,5900,no
79,third,salesman,O,148,42,junior high,9,no
25,third,teacher,AB,195,84,doctor,760,no
53,male,teacher,O,168,49,doctor,780,no
33,male,salesman,A,179,80,university,2800,no
14,male,chef,B,165,56,master,4,no
43,male,programmer,B,153,73,primary,1000,no
92,female,salesman,O,184,72,junior high,4900,no
11,third,singer,AB,159,70,university,21,no
73,female,engineer,O,181,67,master,910,no
57,male,salesman,AB,142,40,master,280,no
88,third,teacher,B,176,49,master,5,no
58,male,programmer,B,156,72,university,6700,no
96,female,chef,O,149,38,senior high,510,no
80,male,singer,AB,176,99,university,8300,no
12,male,chef,B,171,87,senior high,3500,no
31,male,singer,AB,155,93,university,7800,no
89,male,scientest,AB,154,87,doctor,660,no
42,female,programmer,A,158,83,master,76,yes
21,female,engineer,B,180,59,doctor,210,no
8,female,neet,AB,196,78,doctor,67,no
6,female,chef,AB,150,74,primary,8000,no
35,male,scientest,A,165,36,doctor,1,yes
6,third,singer,AB,176,45,doctor,9500,no
8,third,salesman,A,147,48,university,26,no
15,male,chef,O,163,82,junior high,91,no
19,female,engineer,A,183,89,university,8500,no
4,third,chef,A,182,88,master,720,no
91,male,teacher,O,168,36,primary,200,no
1,male,engineer,AB,154,51,doctor,21,no
67,male,teacher,B,183,52,junior high,7400,no
72,male,neet,AB,155,86,junior high,1400,no
97,third,chef,AB,150,95,primary,6100,no
2,third,scientest,AB,172,69,primary,60,no
95,female,teacher,B,148,98,university,7300,no
44,female,teacher,AB,156,63,doctor,7100,no
94,third,student,B,167,68,university,3800,no
94,third,singer,B,182,59,university,4500,no
35,male,salesman,O,183,97,senior high,58,yes
78,third,programmer,A,158,46,senior high,9200,no
14,female,teacher,AB,142,66,master,1900,no
34,male,chef,A,187,42,junior high,27,yes
46,third,scientest,A,185,93,doctor,140,yes
51,female,teacher,A,195,56,university,940,no
15,female,scientest,A,144,46,master,650,no
61,female,chef,B,141,89,university,370,no
93,third,engineer,A,149,61,doctor,370,no
77,male,neet,O,190,38,primary,8300,no
33,female,chef,A,187,85,doctor,620,yes
3,female,teacher,AB,142,82,senior high,6,no
10,third,student,A,177,77,doctor,8400,no
15,female,chef,O,195,92,junior high,6700,no
62,male,chef,AB,173,61,master,360,no
17,male,engineer,AB,140,64,master,94,no
40,male,scientest,O,190,66,senior high,68,yes
17,male,salesman,AB,181,91,university,24,no
55,male,neet,O,181,49,university,800,no
81,third,chef,O,187,80,primary,900,no
34,third,chef,AB,179,63,university,2300,yes
1,third,chef,AB,179,94,junior high,570,no
14,female,engineer,AB,194,85,university,560,no
17,male,engineer,AB,185,90,university,20,no
91,male,teacher,A,185,92,university,53,no
29,female,neet,B,180,85,senior high,70,no
4,female,singer,AB,194,55,junior high,77,no
1,female,scientest,B,179,93,senior high,9000,no
87,female,neet,O,159,62,master,100,no
0,third,scientest,A,140,50,university,8200,no
76,female,student,A,175,36,primary,6200,no
62,third,chef,A,153,36,junior high,42,no
75,female,engineer,B,191,72,primary,640,no
90,female,engineer,AB,147,87,junior high,9700,no
98,third,chef,A,188,70,university,190,no
71,male,engineer,A,161,73,master,540,no
10,third,salesman,AB,160,65,junior high,13,no
27,third,chef,AB,179,51,primary,700,yes
21,female,neet,B,186,47,master,1300,no
7,third,singer,B,184,72,senior high,5800,no
92,third,teacher,B,158,57,university,36,no
64,third,singer,O,172,73,junior high,32,no
76,female,chef,AB,197,78,doctor,310,no
61,female,programmer,A,161,88,university,95,no
37,female,scientest,O,195,82,junior high,86,yes
66,male,salesman,O,163,41,senior high,800,no
2,female,engineer,A,167,91,master,10,no
88,third,salesman,AB,180,56,junior high,970,no
73,third,engineer,B,177,97,junior high,110,no
80,third,scientest,O,169,67,master,42,no
81,third,salesman,B,190,56,university,120,no
19,third,chef,AB,152,71,junior high,220,yes
89,female,singer,B,176,88,master,56,no
48,male,engineer,B,180,53,master,7800,yes
6,female,student,AB,195,47,master,8500,no
97,male,student,O,157,56,primary,24,no
8,male,scientest,AB,194,67,master,11,no
64,female,chef,AB,191,80,master,10000,no
55,male,teacher,AB,149,81,university,930,no
9,female,singer,A,176,70,junior high,6400,no
27,third,salesman,O,150,39,university,630,yes
10,female,neet,A,156,75,senior high,5400,no
42,male,engineer,A,185,79,senior high,100,no
85,female,scientest,O,173,40,primary,820,no
98,male,teacher,A,159,98,university,80,no
59,female,scientest,O,186,60,senior high,9500,no
7,male,student,AB,165,54,university,940,no
22,male,scientest,AB,192,43,university,480,no
90,male,chef,A,156,74,junior high,7700,no
35,female,engineer,O,198,63,senior high,910,yes
34,male,singer,B,193,90,primary,76,no
45,female,singer,O,164,68,junior high,550,no
33,male,programmer,A,151,36,doctor,2600,yes
26,third,student,A,175,85,university,4500,no
37,female,singer,O,144,78,doctor,310,yes
30,male,teacher,A,166,79,doctor,17,no
33,third,salesman,A,143,98,senior high,4600,no
10,male,neet,AB,173,75,junior high,850,no
71,third,programmer,AB,196,51,doctor,27,no
48,third,student,A,148,87,doctor,740,no
86,female,engineer,O,161,95,senior high,2300,no
71,third,engineer,A,187,99,master,100,no
35,male,programmer,B,157,76,doctor,18,yes
34,male,neet,B,184,48,doctor,780,no
11,female,engineer,AB,161,89,senior high,3000,no
89,male,student,AB,191,61,junior high,8700,no
26,third,neet,A,154,60,doctor,870,no
33,third,chef,AB,187,99,junior high,62,yes
81,third,engineer,AB,185,83,university,7300,no
49,female,teacher,B,141,81,doctor,6400,no
49,female,singer,O,142,83,junior high,62,no
57,female,chef,A,182,72,university,2900,no
94,third,programmer,A,155,57,university,68,no
44,third,engineer,O,199,55,doctor,200,yes
25,female,engineer,B,180,42,senior high,470,no
14,third,programmer,O,166,40,doctor,62,no
42,male,chef,AB,190,58,master,6700,yes
50,female,scientest,A,140,70,doctor,780,yes
18,female,salesman,AB,146,92,doctor,34,no
52,female,scientest,B,168,44,senior high,600,no
59,third,singer,A,194,93,doctor,6900,no
37,male,student,O,170,74,master,6,yes
79,female,teacher,AB,152,37,primary,8500,no
43,female,chef,B,149,76,junior high,970,yes
6,third,singer,AB,193,37,primary,54,no
33,third,chef,B,154,53,primary,670,yes
67,third,singer,A,162,96,doctor,8300,no
25,male,chef,O,192,41,junior high,97,yes
48,female,singer,A,157,55,junior high,6100,no
80,third,student,A,152,57,senior high,370,no
12,male,singer,AB,144,68,junior high,4800,no
5,female,programmer,AB,172,64,senior high,670,no
63,male,chef,O,195,84,primary,78,no
56,third,neet,O,178,55,primary,240,no
23,female,student,O,177,62,doctor,420,yes
65,third,student,A,161,36,doctor,77,no
18,third,teacher,AB,144,70,master,69,no
96,third,teacher,O,186,37,primary,3,no
16,third,teacher,B,153,68,master,8,no
56,female,student,AB,181,80,master,3400,no
11,female,teacher,A,147,77,junior high,580,no
51,third,engineer,O,165,97,university,800,no
25,male,chef,B,180,97,university,480,yes
7,male,singer,A,196,94,junior high,34,no
69,female,neet,A,192,51,junior high,100,no
2,female,teacher,A,143,68,junior high,250,no
87,third,neet,O,194,59,master,2500,no
15,third,student,O,157,93,senior high,88,no
60,male,singer,O,146,43,senior high,540,no
75,third,programmer,AB,163,84,junior high,2,no
44,female,neet,A,166,75,university,31,no
37,female,scientest,O,159,64,junior high,840,yes
25,female,student,A,147,60,university,2700,no
55,third,teacher,O,150,92,doctor,84,no
94,male,singer,AB,149,48,university,1300,no
82,female,chef,A,198,82,senior high,500,no
62,male,teacher,AB,147,45,senior high,780,no
65,female,student,A,166,50,junior high,67,no
85,male,teacher,AB,174,72,primary,9900,no
16,third,neet,A,149,47,primary,10000,no
86,female,salesman,O,148,86,junior high,1600,no
5,third,singer,B,160,96,junior high,52,no
19,male,programmer,AB,199,79,primary,380,no
33,male,programmer,O,141,63,senior high,830,yes
51,third,scientest,A,162,35,doctor,97,no
5,male,scientest,AB,155,85,university,59,no
64,third,singer,A,179,61,university,74,no
70,third,teacher,AB,181,59,master,2800,no
89,male,singer,B,159,88,university,980,no
94,third,salesman,O,186,62,master,1300,no
92,male,engineer,O,147,46,university,380,no
16,third,chef,B,150,36,doctor,1600,no
48,third,teacher,O,169,54,junior high,64,no
14,third,neet,A,198,76,master,590,no
68,female,singer,O,164,80,master,61,no
73,male,neet,AB,181,54,primary,39,no
40,female,student,A,163,94,doctor,4500,no
50,male,engineer,AB,185,74,senior high,97,no
5,male,teacher,B,198,37,university,27,no
21,female,teacher,B,173,88,primary,66,no
13,female,singer,B,198,65,master,84,no
16,male,neet,B,161,95,primary,49,no
19,female,student,AB,173,59,university,460,no
22,third,engineer,A,186,77,doctor,5400,yes
5,third,singer,B,157,81,master,100,no
35,third,neet,AB,157,71,doctor,73,no
91,third,student,A,198,89,doctor,7100,no
54,third,chef,B,198,88,senior high,7900,no
5,female,student,A,146,53,senior high,9000,no
54,female,teacher,AB,167,63,university,3300,no
95,female,scientest,B,185,53,doctor,11,no
73,male,teacher,O,182,97,primary,8800,no
57,third,scientest,O,160,86,master,420,no
88,third,neet,A,193,49,master,66,no
38,female,teacher,A,140,62,senior high,480,no
20,male,salesman,O,154,86,doctor,360,yes
85,male,student,A,161,44,university,31,no
84,female,scientest,B,160,61,university,430,no
96,third,singer,O,172,60,junior high,84,no
46,male,salesman,AB,165,63,junior high,64,no
0,third,student,O,190,69,junior high,9000,no
32,male,salesman,B,192,56,junior high,770,no
75,third,student,O,194,46,junior high,170,no
28,female,teacher,B,171,57,master,8700,no
18,male,programmer,AB,148,84,primary,2000,no
56,third,neet,O,145,61,master,310,no
31,third,chef,AB,165,47,junior high,800,yes
12,female,engineer,AB,182,65,senior high,580,no
97,male,singer,O,175,76,university,8900,no
75,third,chef,B,163,48,doctor,72,no
2,female,student,O,193,46,doctor,310,no
64,third,singer,O,179,95,junior high,82,no
96,female,engineer,AB,163,94,junior high,480,no
72,female,engineer,O,193,73,junior high,8700,no
23,male,neet,O,151,94,university,730,yes
22,male,chef,AB,197,68,doctor,200,yes
99,third,scientest,A,145,63,university,76,no
85,third,engineer,O,193,91,master,84,no
70,male,neet,AB,175,56,senior high,76,no
73,male,neet,AB,142,52,junior high,70,no
92,male,singer,AB,141,81,junior high,6400,no
40,third,engineer,AB,181,37,primary,17,no
43,third,salesman,AB,198,59,primary,1400,no
30,female,chef,O,163,65,university,9700,yes
10,third,neet,AB,163,42,senior high,3200,no
52,male,teacher,B,186,67,doctor,89,no
87,male,teacher,B,145,52,doctor,70,no
75,male,neet,B,163,50,junior high,9,no
51,third,singer,O,148,71,university,110,no
79,male,singer,A,197,45,university,840,no
79,female,salesman,AB,195,51,senior high,2100,no
3,male,chef,AB,162,47,senior high,600,no
40,female,student,O,149,55,doctor,260,yes
2,male,chef,O,143,77,master,83,no
41,male,neet,B,187,95,primary,250,no
12,female,scientest,O,169,60,junior high,550,no
29,male,programmer,AB,140,46,master,260,yes
77,female,scientest,A,167,81,senior high,20,no
87,third,singer,O,152,93,senior high,4900,no
2,male,student,O,172,57,primary,46,no
33,third,engineer,AB,192,78,senior high,80,no
1,female,scientest,B,188,36,doctor,2800,no
93,male,teacher,O,178,48,university,8600,no
60,female,neet,O,146,64,university,50,no
43,male,scientest,A,168,63,doctor,9200,yes
25,male,teacher,B,180,76,senior high,2700,no
26,female,scientest,B,184,85,doctor,280,yes
24,male,singer,A,170,97,doctor,68,no
48,female,singer,A,187,89,university,7800,no
21,male,teacher,O,147,93,university,41,yes
51,third,salesman,A,165,91,senior high,11,no
91,female,chef,B,167,55,senior high,110,no
29,female,teacher,A,160,38,university,250,no
41,male,student,A,196,84,primary,800,no
65,female,student,A,199,57,primary,5600,no
26,male,programmer,A,190,90,senior high,2100,no
15,third,singer,A,148,40,primary,1900,no
66,female,singer,A,166,75,master,8600,no
44,third,engineer,AB,199,81,senior high,9600,no
5,third,student,B,199,94,primary,950,no
13,female,singer,B,196,94,senior high,72,no
71,female,chef,A,151,66,junior high,3700,no
25,third,student,A,192,83,senior high,98,no
80,third,programmer,A,152,66,primary,8200,no
81,third,neet,A,186,90,junior high,76,no
58,male,chef,A,178,68,primary,150,no
20,male,engineer,B,182,80,university,830,no
30,third,chef,B,174,42,senior high,2800,yes
22,third,singer,O,162,78,doctor,600,yes
81,male,engineer,O,146,71,senior high,3100,no
86,male,neet,A,189,66,junior high,320,no
48,female,engineer,B,169,93,university,42,no
29,female,salesman,A,142,63,university,3200,no
33,male,student,B,157,53,primary,530,no
76,male,programmer,B,150,96,junior high,870,no
0,male,salesman,O,141,76,university,83,no
96,male,engineer,B,168,80,university,320,no
14,female,neet,A,164,40,junior high,420,yes
52,female,singer,AB,168,74,primary,3300,no
72,male,chef,O,172,81,senior high,840,no
60,male,student,O,152,81,junior high,70,no
65,female,neet,B,174,76,doctor,830,no
42,male,engineer,AB,183,57,university,26,no
19,male,programmer,AB,191,79,senior high,4,no
73,third,student,B,143,41,doctor,88,no
6,third,salesman,AB,150,87,doctor,730,no
41,male,salesman,AB,188,35,senior high,2800,no
89,male,engineer,O,146,92,master,4500,no
88,male,student,B,145,82,university,38,no
33,male,singer,AB,148,43,master,640,no
2,male,student,O,151,70,junior high,9800,no
26,third,chef,AB,156,97,university,5400,yes
11,third,student,A,142,44,university,380,no
95,male,singer,B,157,77,senior high,13,no
64,third,salesman,A,181,97,primary,790,no
44,third,singer,AB,153,69,master,4600,no
14,male,student,AB,167,57,junior high,500,no
56,third,neet,B,145,41,junior high,85,no
89,third,scientest,AB,142,94,university,450,no
60,third,singer,O,179,95,junior high,41,no
8,female,programmer,AB,164,77,junior high,2500,no
61,female,engineer,O,185,86,primary,81,no
23,third,salesman,B,164,38,senior high,3300,no
67,third,student,AB,194,89,senior high,26,no
74,female,chef,B,192,91,master,11,no
27,male,student,A,170,59,senior high,4100,no
32,third,scientest,B,187,47,master,76,yes
55,third,teacher,O,193,92,master,22,no
62,male,neet,B,190,76,junior high,700,no
5,female,teacher,A,172,64,senior high,9000,no
22,male,programmer,AB,140,42,senior high,64,no
15,third,chef,B,186,97,university,4000,no
7,female,engineer,B,179,97,master,660,no
71,female,scientest,AB,168,94,university,250,no
30,male,scientest,O,191,45,primary,760,yes
57,male,programmer,B,157,69,primary,94,no
15,male,programmer,AB,167,58,university,8200,no
77,male,student,A,141,62,doctor,34,no
46,third,scientest,O,159,78,university,1400,no
4,male,salesman,O,153,90,junior high,6600,no
38,female,chef,A,183,78,university,320,yes
84,male,salesman,B,151,64,junior high,30,no
37,third,teacher,B,173,43,primary,62,no
27,female,teacher,O,154,40,university,7500,yes
15,third,student,O,159,48,primary,7200,no
70,female,salesman,O,144,47,doctor,610,no
28,male,teacher,B,150,77,doctor,9600,no
80,third,neet,O,160,48,primary,3,no
40,female,scientest,B,193,59,master,8000,yes
88,male,singer,B,175,50,master,5900,no
94,male,neet,AB,167,90,master,1200,no
53,male,scientest,A,178,82,junior high,32,no
59,female,singer,A,189,45,doctor,1300,no
53,male,engineer,AB,192,38,primary,1300,no
78,male,engineer,AB,180,59,senior high,730,no
82,male,teacher,O,157,38,senior high,570,no
83,female,chef,O,160,76,university,95,no
83,female,chef,AB,150,71,doctor,850,no
85,male,singer,B,172,76,master,53,no
33,third,programmer,AB,158,83,university,870,no
40,female,student,AB,177,83,junior high,77,no
33,female,salesman,O,171,96,master,160,yes
89,female,programmer,O,174,67,master,660,no
56,third,scientest,B,186,99,junior high,1900,no
80,male,programmer,A,184,66,master,8800,no
20,third,teacher,B,181,73,primary,29,no
29,third,chef,A,146,45,junior high,6800,yes
20,female,chef,B,166,65,university,88,yes
24,female,programmer,A,194,85,doctor,640,yes
12,female,chef,B,144,67,primary,5500,no
46,third,engineer,O,143,75,primary,230,no
42,male,scientest,A,146,74,senior high,510,no
52,male,programmer,O,142,54,doctor,4000,no
60,third,neet,AB,154,82,junior high,53,no
94,female,salesman,A,180,78,master,5500,no
35,female,engineer,AB,179,40,university,840,no
40,male,student,A,147,35,master,10000,no
90,female,engineer,AB,195,39,doctor,350,no
1,male,neet,O,141,77,doctor,28,no
1,female,programmer,A,166,50,primary,6600,no
76,female,programmer,A,172,70,junior high,100,no
67,female,engineer,AB,167,90,master,9900,no
39,male,student,B,159,40,primary,110,no
43,male,singer,B,185,91,senior high,28,no
29,female,student,A,148,49,master,350,no
60,third,singer,AB,172,60,doctor,86,no
96,male,engineer,A,161,67,doctor,350,no
26,third,neet,A,199,60,primary,40,no
2,male,engineer,B,156,63,master,17,no
60,male,teacher,O,149,92,doctor,28,no
76,third,scientest,O,153,99,senior high,15,no
90,female,student,A,174,45,doctor,9,no
5,third,engineer,A,187,73,master,190,no
73,female,engineer,AB,165,98,senior high,5900,no
1,third,chef,O,195,46,primary,40,no
88,male,programmer,AB,153,81,doctor,220,no
95,third,programmer,B,170,71,master,610,no
21,male,singer,A,186,42,university,750,no
37,female,scientest,B,156,72,junior high,45,no
16,third,scientest,B,140,92,university,45,no
4,male,teacher,B,146,93,primary,75,no
27,third,salesman,O,199,84,junior high,30,yes
77,male,student,AB,175,96,junior high,24,no
51,third,scientest,AB,168,65,doctor,94,no
56,female,scientest,B,182,89,senior high,97,no
75,female,programmer,A,189,65,primary,300,no
8,male,salesman,AB,169,39,primary,490,yes
0,third,neet,B,153,39,university,9500,no
81,male,engineer,A,165,86,university,6500,no
21,male,engineer,B,187,60,master,5,no
14,female,engineer,AB,178,83,senior high,300,no
96,third,programmer,A,160,93,senior high,9800,no
72,male,neet,B,143,79,primary,390,no
76,male,scientest,B,161,58,university,84,no
18,third,engineer,B,163,53,senior high,550,no
32,third,teacher,AB,168,54,junior high,15,no
40,female,scientest,O,146,86,primary,90,yes
48,male,singer,B,168,94,master,610,no
32,third,teacher,B,151,52,junior high,450,no
5,male,student,O,142,67,master,88,no
80,female,student,A,187,64,senior high,34,no
17,third,programmer,B,191,68,doctor,77,no
29,third,scientest,AB,161,45,junior high,140,no
22,female,scientest,O,151,64,junior high,410,yes
5,third,scientest,AB,163,99,junior high,52,no
19,male,scientest,B,166,75,primary,2800,no
34,male,teacher,B,158,37,primary,8400,no
63,female,student,AB,162,56,university,400,no
88,third,engineer,A,171,42,senior high,64,no
33,third,student,A,184,60,primary,9600,no
88,female,chef,A,191,86,university,97,no
41,third,salesman,A,155,74,university,12,no
46,third,teacher,AB,141,92,university,770,no
73,third,salesman,AB,192,41,junior high,8200,no
39,third,teacher,B,154,59,doctor,94,no
50,third,student,A,145,98,senior high,4900,no
56,female,singer,A,190,90,master,160,no
84,female,scientest,O,189,42,junior high,510,no
33,female,neet,B,178,61,doctor,61,no
68,third,salesman,A,185,43,senior high,1,no
36,female,chef,B,155,53,master,2900,yes
76,third,singer,AB,186,54,university,45,no
33,female,salesman,B,163,51,junior high,580,no
73,female,neet,A,145,96,senior high,59,no
37,female,scientest,A,155,39,junior high,7600,no
14,third,salesman,O,146,72,university,3600,no
49,female,chef,O,192,38,primary,51,yes
21,male,student,O,180,95,doctor,1100,yes
2,female,neet,AB,191,69,university,58,no
68,third,scientest,AB,177,64,primary,62,no
70,female,scientest,AB,166,37,university,580,no
3,third,engineer,AB,157,37,doctor,2400,no
36,third,chef,AB,154,54,senior high,69,yes
28,female,singer,B,169,85,university,44,no
95,third,scientest,B,179,68,primary,98,no
27,male,teacher,B,159,58,senior high,8100,no
41,third,neet,O,179,94,master,810,no
99,male,salesman,B,194,40,junior high,88,no
28,female,singer,B,175,82,senior high,800,no
0,female,student,A,160,65,doctor,29,no
80,female,chef,AB,183,51,master,100,no
20,female,teacher,A,170,66,senior high,28,no
61,female,engineer,B,148,57,primary,220,no
77,female,scientest,A,161,66,junior high,40,no
51,third,engineer,O,166,51,doctor,7000,no
49,female,teacher,A,188,58,primary,150,no
62,male,student,O,166,94,doctor,3,no
81,female,scientest,A,194,56,master,870,no
20,male,scientest,A,195,70,master,890,no
35,third,teacher,AB,171,35,primary,81,no
25,third,student,B,188,96,senior high,70,no
2,male,neet,AB,187,96,university,280,no
20,third,salesman,O,195,64,primary,330,yes
62,male,chef,AB,185,95,senior high,140,no
67,third,programmer,O,189,91,master,85,no
22,female,salesman,B,158,39,university,600,no
26,male,neet,B,174,43,primary,2700,no
8,male,singer,A,197,90,university,550,no
0,female,student,O,145,98,junior high,48,no
74,female,teacher,A,153,41,master,350,no
88,male,singer,A,191,71,doctor,2200,no
19,male,salesman,B,175,58,master,7600,no
64,third,student,O,177,38,doctor,3900,no
51,female,programmer,AB,186,84,doctor,910,no
28,female,engineer,AB,160,61,master,430,yes
8,male,chef,B,143,99,doctor,140,no
61,male,engineer,A,191,49,university,31,no
43,male,engineer,AB,174,48,doctor,2700,yes
89,female,programmer,A,158,59,doctor,330,no
51,female,teacher,A,162,72,junior high,670,no
21,female,engineer,AB,164,64,junior high,70,no
70,female,chef,O,171,66,university,350,no
97,female,scientest,A,157,79,junior high,1400,no
2,female,salesman,B,148,37,university,200,no
49,female,engineer,AB,147,88,master,130,yes
28,third,student,A,146,67,junior high,85,no
46,female,programmer,A,189,91,junior high,4500,no
89,male,student,AB,199,59,university,320,no
20,female,chef,AB,194,40,senior high,9500,yes
13,third,singer,O,146,40,doctor,500,no
64,female,engineer,AB,174,94,primary,2100,no
64,female,scientest,AB,159,50,master,38,no
22,male,singer,O,197,70,primary,1500,yes
38,female,singer,A,187,58,master,400,no
40,female,teacher,B,150,65,doctor,620,no
40,female,neet,A,157,93,junior high,450,no
62,third,salesman,A,143,42,doctor,40,no
29,female,singer,O,182,98,master,15,yes
80,female,singer,B,191,54,primary,50,no
23,third,salesman,O,148,92,junior high,54,yes
53,female,programmer,A,173,69,senior high,300,no
96,male,engineer,AB,177,71,university,450,no
29,third,engineer,AB,183,98,university,88,no
98,male,salesman,O,171,97,senior high,1,no
